word,count
marvellous thing,1
thing that,1
they let,1
let themselves,1
themselves be,1
be caught,1
caught so,1
so quickly,1
quickly at,1
slightest tickling,1
tickling of,1
their fancy,1
fancy .,1
. Plays,1
"Plays ,",1
", farces",1
"farces ,",1
", spectacles",1
"spectacles ,",1
", gladiators",1
"gladiators ,",1
", strange",1
strange beasts,1
"beasts ,",1
", medals",1
"medals ,",1
", pictures",1
"pictures ,",1
other such,1
such opiates,1
"opiates ,",1
", these",1
these were,1
were for,1
for ancient,1
ancient peoples,1
peoples the,1
the bait,1
bait toward,1
toward slavery,1
"slavery ,",1
the price,1
price of,1
their liberty,1
"liberty ,",1
the instruments,1
instruments of,1
of tyranny,1
tyranny .,1
. By,5
By these,1
these practices,1
practices and,1
and enticements,1
enticements the,1
ancient dictators,1
dictators so,1
so successfully,1
successfully lulled,1
lulled their,1
subjects under,1
under the,4
the yoke,1
"yoke ,",1
the stupefied,1
stupefied peoples,1
"peoples ,",1
", fascinated",1
fascinated by,1
the pastimes,1
pastimes and,1
and vain,1
vain pleasures,1
pleasures flashed,1
flashed before,1
their eyes,1
"eyes ,",1
", learned",1
learned subservience,1
subservience as,1
as naïvely,1
"naïvely ,",1
but not,3
not so,1
so creditably,1
"creditably ,",1
as little,1
little children,1
children learn,1
learn to,1
to read,1
read by,1
by looking,1
looking at,1
at bright,1
bright picture,1
picture books,1
books .,1
. During,3
During the,4
British rule,1
rule of,2
of Bengal,1
"Bengal ,",1
", British",1
British and,1
and European,1
European sports,1
sports began,1
began to,2
to supplant,1
supplant traditional,1
traditional Bengali,1
Bengali sports,1
", resulting",1
resulting in,1
a loss,1
loss of,2
of native,2
native culture,1
culture .,1
. Religious,2
Religious views,1
views Main,1
: New,1
New Testament,1
Testament athletic,1
athletic metaphors,1
metaphors The,1
The foot,1
foot race,1
race was,1
was one,1
the events,3
events dedicated,1
dedicated to,2
to Zeus,1
Zeus .,1
. Panathenaic,1
Panathenaic amphora,1
"amphora ,",1
", Kleophrades",1
Kleophrades painter,1
"painter ,",1
", c.",1
c. 500,1
500 BC,2
"BC ,",2
", Louvre",1
Louvre museum,1
museum .,1
Sport was,1
important form,1
of worship,1
worship in,1
in Ancient,1
Ancient Greek,3
Greek religion,1
religion .,1
The ancient,1
ancient Olympic,1
Games were,1
in honour,1
honour of,1
the head,3
head deity,1
"deity ,",1
", Zeus",1
"Zeus ,",1
and featured,1
featured various,1
various forms,2
of religious,1
religious dedication,1
dedication to,1
to him,1
him and,1
other gods,1
gods .,1
The practice,1
practice of,1
of athletic,1
athletic competitions,1
competitions has,1
been criticised,1
criticised by,1
by some,2
some Christian,1
Christian thinkers,1
thinkers as,1
of idolatry,1
"idolatry ,",1
which ``,1
`` human,1
human beings,2
beings extol,1
extol themselves,1
"themselves ,",3
", adore",1
adore themselves,1
", sacrifice",1
sacrifice themselves,1
themselves and,1
and reward,1
reward themselves,1
themselves .,2
'' Sports,1
Sports are,1
by these,1
these critics,1
critics as,1
a manifestation,1
manifestation of,1
of ``,1
`` collective,1
collective pride,1
pride '',1
and ``,3
`` national,1
national self-deification,1
self-deification '',1
'' in,2
which feats,1
feats of,1
of human,5
human power,1
power are,1
are idolised,1
idolised at,1
the expense,1
expense of,1
of divine,1
divine worship,1
worship .,1
. Tertullian,1
Tertullian condemns,1
condemns the,1
the athletic,1
athletic performances,1
performances of,1
of his,3
his day,1
"day ,",1
", insisting",1
insisting ``,1
`` the,7
the entire,2
entire apparatus,1
apparatus of,1
the shows,2
shows is,1
is based,2
based upon,1
upon idolatry,1
idolatry .,1
'' The,3
The shows,1
"shows ,",1
", says",1
says Tertullian,1
"Tertullian ,",1
", excite",1
excite passions,1
passions foreign,1
foreign to,1
the calm,1
calm temperament,1
temperament cultivated,1
cultivated by,1
the Christian,1
Christian :,1
: God,1
God has,1
has enjoined,1
enjoined us,1
us to,1
to deal,1
deal calmly,1
"calmly ,",1
", gently",1
"gently ,",1
", quietly",1
"quietly ,",1
and peacefully,1
peacefully with,1
the Holy,1
Holy Spirit,1
"Spirit ,",1
", because",1
because these,1
these things,1
things are,1
are alone,1
alone in,1
in keeping,1
keeping with,2
the goodness,1
goodness of,1
of His,1
His nature,1
"nature ,",1
with His,1
His tenderness,1
tenderness and,1
and sensitiveness,1
sensitiveness .,1
. ...,1
... Well,1
"Well ,",1
", how",1
how shall,1
shall this,1
this be,1
be made,1
made to,1
to accord,1
accord with,1
shows ?,1
? For,1
For the,2
the show,1
show always,1
always leads,1
leads to,2
to spiritual,1
spiritual agitation,1
"agitation ,",1
", since",2
since where,1
where there,3
is pleasure,1
"pleasure ,",1
is keenness,2
keenness of,2
of feeling,2
feeling giving,1
giving pleasure,1
pleasure its,1
its zest,2
zest ;,1
and where,2
"feeling ,",1
is rivalry,1
rivalry giving,1
giving in,1
in turn,2
turn its,1
zest to,1
to that,2
that .,1
. Then,1
"Then ,",1
", too",1
"too ,",1
where you,1
you have,2
have rivalry,1
"rivalry ,",1
", you",1
have rage,1
"rage ,",1
", bitterness",1
"bitterness ,",1
", wrath",1
wrath and,1
and grief,1
"grief ,",1
with all,1
all bad,1
bad things,1
things which,1
which flow,1
flow from,2
from them,2
them –,1
– the,2
the whole,2
whole entirely,1
entirely out,1
out of,5
of keeping,1
the religion,1
religion of,2
of Christ,1
Christ .,1
. Christian,1
Christian clerics,1
clerics in,1
the Wesleyan-Holiness,1
Wesleyan-Holiness movement,1
movement oppose,1
oppose the,1
the viewing,1
viewing of,1
of or,1
or participation,1
in professional,1
", believing",1
believing that,1
that professional,1
leagues profane,1
profane the,1
the Sabbath,1
"Sabbath ,",1
", compete",1
compete with,1
a Christian,1
Christian 's,1
's primary,2
primary commitment,1
commitment to,2
to God,1
"God ,",1
", exhibit",1
exhibit a,1
a lack,1
lack of,2
of modesty,1
modesty in,1
the players,1
players ',1
' and,1
and cheerleaders,1
cheerleaders ',1
' uniforms,1
"uniforms ,",1
", are",2
are associated,1
with violence,1
violence and,1
and extensive,1
extensive use,1
of profanity,1
profanity among,1
among many,1
many players,1
"players ,",1
and encourage,1
encourage gambling,1
"gambling ,",1
as alcohol,1
alcohol and,1
other drugs,1
drugs at,1
at sporting,1
sporting events,1
which go,1
go against,1
against a,1
a commitment,1
to teetotalism,1
teetotalism .,1
. his,1
his article,1
article is,1
is about,1
about the,7
the academic,3
discipline .,1
For a,2
a general,5
general history,2
"beings ,",1
", see",3
see Human,1
Human history,1
history .,15
of Earth,2
"Earth ,",1
see History,2
Earth .,1
For other,1
other uses,1
"uses ,",1
History (,2
( disambiguation,1
disambiguation ),1
. Part,2
Part of,2
a series,6
series on,1
on History,1
History Study,1
Study of,1
the past,19
past IndexOutlineGlossary,1
IndexOutlineGlossary Key,1
Key concepts,1
concepts Periods,1
Periods By,1
By region,1
region Notable,1
Notable historians,1
historians Timelines,1
Timelines History,1
History portal,1
portal Category,1
Category vte,1
vte History,1
( derived,1
derived from,1
from Ancient,1
Greek ἱστορία,1
ἱστορία (,1
( historía,1
historía ),1
) 'inquiry,1
'inquiry ;,1
; knowledge,1
knowledge acquired,1
acquired by,1
by investigation,1
investigation ',1
' ),2
) is,2
the systematic,1
systematic study,1
study and,1
and documentation,1
documentation of,1
the human,3
human past,1
History is,5
an academic,2
discipline which,1
which uses,1
uses a,1
a narrative,3
narrative to,1
"describe ,",1
", examine",1
"examine ,",1
", question",1
"question ,",1
and analyse,1
analyse past,1
past events,9
and investigate,1
investigate their,1
their patterns,1
patterns of,1
of cause,1
cause and,1
and effect,1
effect .,1
. Historians,4
Historians debate,3
debate which,1
which narrative,1
narrative best,1
best explains,1
explains an,1
an event,1
"event ,",1
the significance,1
significance of,1
different causes,2
causes and,1
and effects,1
debate the,1
the nature,2
of history,30
history as,4
an end,4
end in,2
in itself,2
"itself ,",3
and its,3
its usefulness,1
usefulness in,1
in giving,1
giving perspective,1
perspective on,1
the problems,1
problems of,1
present .,4
The period,1
period of,1
of events,3
events before,1
the invention,2
invention of,3
of writing,4
writing systems,2
systems is,1
is considered,3
considered prehistory,1
prehistory .,1
`` History,1
History '',1
an umbrella,1
umbrella term,1
term comprising,1
comprising past,1
events as,2
the memory,1
"memory ,",1
", discovery",1
"discovery ,",1
", collection",1
"collection ,",1
", organization",1
"organization ,",1
", presentation",1
"presentation ,",1
and interpretation,1
interpretation of,1
these events,1
Historians seek,1
seek knowledge,1
knowledge of,3
past using,1
using historical,1
historical sources,1
sources such,1
as written,1
written documents,5
"documents ,",3
", oral",2
oral accounts,2
accounts or,1
or traditional,1
traditional oral,1
oral histories,1
"histories ,",1
", art",1
art and,2
and material,1
material artifacts,1
"artifacts ,",1
and ecological,1
ecological markers,1
markers .,1
. Stories,1
Stories common,1
common to,1
a particular,6
particular culture,1
not supported,1
supported by,3
by external,1
external sources,1
sources (,1
the tales,1
tales surrounding,1
surrounding King,1
King Arthur,1
Arthur ),1
are usually,1
usually classified,1
classified as,2
as cultural,1
cultural heritage,4
heritage or,1
or legends,1
legends .,2
History differs,1
differs from,1
from myth,1
myth in,1
in that,3
is supported,1
by verifiable,1
verifiable evidence,1
evidence .,3
", ancient",2
ancient cultural,1
cultural influences,1
influences have,1
have helped,1
helped create,1
create variant,1
variant interpretations,1
interpretations of,2
"history ,",26
which have,1
have evolved,2
evolved over,1
over the,3
the centuries,1
centuries and,1
and continue,1
continue to,2
to change,1
change today,1
today .,1
The modern,2
modern study,2
history is,15
is wide-ranging,1
"wide-ranging ,",1
and includes,2
includes the,3
the study,11
of specific,2
specific regions,1
regions and,1
and certain,1
certain topical,1
topical or,1
or thematic,1
thematic elements,1
of historical,17
historical investigation,1
investigation .,1
is taught,1
taught as,2
a part,1
of primary,3
primary and,2
and secondary,2
secondary education,1
"education ,",2
academic study,1
major discipline,1
in universities,1
universities .,2
. Herodotus,1
"Herodotus ,",1
a 5th-century,1
5th-century BCE,1
BCE Greek,1
Greek historian,1
"historian ,",1
often considered,1
considered the,1
the ``,5
`` father,3
father of,3
history '',6
as one,1
first historians,1
historians in,1
the Western,3
Western tradition,1
"tradition ,",2
", though",3
though he,1
he has,1
been criticized,1
criticized as,1
of lies,1
lies '',1
. Along,1
Along with,1
with his,1
his contemporary,1
contemporary Thucydides,1
"Thucydides ,",1
", he",2
he helped,1
helped form,1
form the,2
the foundations,2
foundations for,1
of past,7
events and,3
and societies,1
societies .,2
. Their,3
Their works,1
works continue,1
be read,1
read today,1
"today ,",1
the gap,1
gap between,1
between the,4
the culture-focused,1
culture-focused Herodotus,1
Herodotus and,1
the military-focused,1
military-focused Thucydides,1
Thucydides remains,1
remains a,1
a point,1
point of,1
of contention,1
contention or,1
or approach,1
approach in,1
modern historical,1
historical writing,3
writing .,1
In East,1
East Asia,3
Asia a,1
a state,2
state chronicle,1
"chronicle ,",2
the Spring,1
Spring and,1
and Autumn,1
Autumn Annals,1
"Annals ,",1
", was",4
was reputed,1
reputed to,1
to date,1
date from,2
from as,1
as 722,1
722 BCE,1
"BCE ,",2
though only,1
only 2nd-century,1
2nd-century BCE,1
BCE texts,1
texts have,1
have survived,1
survived .,1
The title,3
title ``,1
'' has,1
also been,1
been attributed,1
"attributed ,",1
their respective,1
respective societies,1
"societies ,",1
to Sima,1
Sima Qian,1
"Qian ,",1
", Ibn",1
Ibn Khaldun,1
"Khaldun ,",1
and Kenneth,1
Kenneth Dike,1
Dike .,1
Definition As,1
As an,1
", history",11
It conceptualizes,1
conceptualizes and,1
and describes,1
describes what,1
what happened,6
happened by,2
by collecting,1
collecting and,1
and analysing,1
analysing evidence,1
evidence to,3
to construct,3
construct narratives,1
narratives .,3
These narratives,1
narratives cover,1
cover not,1
not only,3
only how,1
how events,1
events unfolded,1
unfolded but,1
also why,2
why they,2
they happened,1
happened and,1
which contexts,1
"contexts ,",2
", providing",1
providing an,1
an explanation,1
explanation of,1
of relevant,1
relevant background,1
background conditions,1
conditions and,1
and causal,1
causal mechanisms,1
mechanisms .,1
History further,1
further examines,1
examines the,2
the meaning,5
meaning of,2
historical events,3
the underlying,1
underlying human,1
human motives,1
motives driving,1
driving them,1
a slightly,1
slightly different,1
different sense,1
"sense ,",3
history refers,1
refers to,2
events themselves,1
In this,4
this sense,1
is what,1
happened rather,1
than the,3
academic field,1
field studying,1
studying what,1
happened .,2
When used,1
used as,1
a countable,1
countable noun,1
"noun ,",1
a history,2
a representation,1
representation of,2
past in,1
the form,3
history text,1
text .,1
History texts,1
texts are,1
are cultural,1
cultural products,1
products involving,1
involving active,1
active interpretation,1
interpretation and,1
and reconstruction,1
reconstruction .,1
The narratives,1
narratives presented,1
presented in,1
in them,1
them can,1
can change,1
change as,1
as historians,2
historians discover,1
discover new,1
new evidence,1
evidence or,1
or reinterpret,1
reinterpret already-known,1
already-known sources,1
The nature,1
past itself,1
", by",3
by contrast,1
"contrast ,",2
is static,1
static and,1
and unchangeable,1
unchangeable .,1
Some historians,5
historians focus,1
focus on,6
the interpretative,1
interpretative and,1
and explanatory,1
explanatory aspects,1
aspects to,1
to distinguish,1
distinguish histories,1
histories from,1
from chronicles,1
"chronicles ,",1
", arguing",1
arguing that,1
that chronicles,1
chronicles only,1
only catalog,1
catalog events,1
events in,1
in chronological,1
chronological order,1
"order ,",1
", whereas",1
whereas histories,1
histories aim,1
at a,2
a comprehensive,2
comprehensive understanding,2
understanding of,5
their causes,1
"causes ,",1
", contexts",1
and consequences,1
consequences .,1
. [,12
[ a,2
a ],2
] Traditionally,1
"Traditionally ,",2
history was,3
was primarily,1
primarily concerned,1
concerned with,1
with written,1
documents .,2
It focused,1
focused on,2
on recorded,1
recorded history,2
history since,1
"writing ,",1
", leaving",1
leaving prehistory,1
prehistory [,1
[ b,2
b ],2
] to,1
to other,3
other fields,1
"fields ,",2
as archeology,1
archeology .,1
. Today,1
"Today ,",1
history has,4
has a,6
a broader,2
broader scope,1
scope that,1
that includes,1
includes prehistory,1
"prehistory ,",3
", starting",4
starting with,2
the earliest,3
earliest human,1
human origins,1
origins several,1
several million,2
million years,2
ago .,6
[ c,1
c ],1
] It,2
is controversial,1
controversial whether,1
whether history,2
a social,2
social science,1
science or,1
or forms,1
forms part,1
the humanities,3
humanities .,1
. Like,1
Like social,1
social scientists,1
"scientists ,",1
", historians",7
historians formulate,1
formulate hypotheses,1
"hypotheses ,",1
", gather",1
gather objective,1
objective evidence,1
"evidence ,",4
and present,1
present arguments,1
arguments based,1
on this,1
this evidence,1
. At,2
At the,1
same time,1
history aligns,1
aligns closely,1
closely with,1
humanities because,1
because of,4
its reliance,1
reliance on,1
on subjective,1
subjective aspects,1
aspects associated,1
with interpretation,1
"interpretation ,",2
", storytelling",1
"storytelling ,",1
", human",2
human experience,1
"experience ,",1
and cultural,5
heritage .,1
historians strongly,2
strongly support,2
support one,2
one or,2
or the,5
the other,4
other classification,2
classification while,1
while others,1
others characterize,1
characterize history,1
a hybrid,1
hybrid discipline,1
discipline that,1
that does,1
not belong,1
belong to,1
to one,1
one category,1
category at,1
the exclusion,1
exclusion of,1
other .,1
History contrasts,1
contrasts with,1
with pseudohistory,1
"pseudohistory ,",1
which deviates,1
deviates from,1
from historiographical,1
historiographical standards,1
standards by,1
by relying,1
relying on,3
on disputed,1
disputed historical,1
historical evidence,2
", selectively",1
selectively ignoring,1
ignoring genuine,1
genuine evidence,1
or using,1
using other,1
to distort,1
distort the,1
the historical,3
historical record,3
record .,2
Often motivated,1
motivated by,1
by specific,1
specific ideological,1
ideological agendas,1
"agendas ,",1
", pseudohistorians",1
pseudohistorians mimic,1
mimic historical,1
historical methodology,1
methodology to,1
promote misleading,1
misleading narratives,1
narratives that,2
that lack,1
lack rigorous,1
rigorous analysis,1
analysis and,1
and scholarly,1
scholarly consensus,1
consensus .,1
. Purpose,1
Purpose Various,1
Various suggestions,1
suggestions about,1
purpose or,1
or value,1
history have,1
been made,1
made .,1
historians propose,2
propose that,1
that its,1
its primary,1
primary function,1
function is,1
the pure,1
pure discovery,1
discovery of,2
the truth,1
truth about,1
This view,2
view emphasizes,1
emphasizes that,1
the disinterested,1
disinterested pursuit,1
of truth,1
truth is,1
while external,1
external purposes,1
"purposes ,",2
", associated",1
with ideology,1
ideology or,1
or politics,1
"politics ,",1
", threaten",1
threaten to,1
to undermine,1
undermine the,1
the accuracy,1
accuracy of,1
historical research,1
research by,1
by distorting,1
distorting the,1
this role,1
"role ,",1
history also,1
also challenges,1
challenges traditional,1
traditional myths,1
myths lacking,1
lacking factual,1
factual support,1
support .,2
A different,1
different perspective,1
perspective suggests,1
the main,2
main value,1
history lies,1
lies in,1
the lessons,1
lessons it,1
it teaches,1
teaches for,1
view is,1
the idea,1
idea that,1
that an,1
an understanding,2
past can,1
can guide,1
guide decision-making,1
"decision-making ,",1
to avoid,2
avoid repeating,1
repeating previous,1
previous mistakes,1
mistakes .,1
A related,2
related perspective,1
perspective focuses,1
focuses on,3
general understanding,1
human condition,1
"condition ,",1
", making",3
making people,1
people aware,1
aware of,2
the diversity,1
diversity of,1
human behaviour,1
behaviour across,1
across different,1
different contexts—similar,1
contexts—similar to,1
to what,2
what one,1
one can,1
can learn,1
learn by,1
by visiting,1
visiting foreign,1
foreign countries,1
countries .,1
History can,1
also foster,1
foster social,1
social cohesion,1
cohesion by,1
by providing,1
providing people,1
a collective,1
collective identity,1
identity through,1
through a,3
a shared,1
shared past,1
"past ,",7
", helping",1
helping to,1
to preserve,1
preserve and,1
and cultivate,1
cultivate cultural,1
heritage and,1
and values,1
values across,1
across generations,1
generations .,1
is sometimes,1
sometimes used,1
used for,1
for political,2
political or,1
or ideological,1
ideological purposes,1
for instance,1
to justify,1
justify the,1
the status,1
status quo,1
quo by,1
by making,1
making certain,1
certain traditions,1
traditions appear,1
appear respectable,1
respectable or,1
promote change,1
change by,1
by highlighting,1
highlighting past,1
past injustices,1
injustices .,1
. Pushed,1
Pushed to,1
to extreme,1
extreme forms,1
"forms ,",2
this can,1
can result,1
in pseudohistory,1
pseudohistory or,1
or historical,1
historical denialism,1
denialism when,1
when evidence,1
evidence is,3
is intentionally,1
intentionally ignored,1
ignored or,1
or misinterpreted,1
misinterpreted to,1
construct a,2
a misleading,1
misleading narrative,1
narrative serving,1
serving external,1
external interests,1
interests .,1
. Etymology,2
Etymology History,1
History by,1
by Frederick,1
Frederick Dielman,1
Dielman (,1
( 1896,1
1896 ),1
) The,1
word history,1
history comes,1
from historía,1
historía (,1
( Ancient,1
Greek :,1
: ἱστορία,1
"ἱστορία ,",1
", romanized",1
romanized :,1
: historíā,1
"historíā ,",1
", lit",1
lit .,1
. 'inquiry,1
"'inquiry ,",1
", knowledge",1
knowledge from,1
from inquiry,1
"inquiry ,",3
or judge,1
judge ',1
It was,5
was in,2
that sense,1
sense that,2
that Aristotle,1
Aristotle used,1
the word,3
word in,2
his History,1
of Animals,1
Animals .,1
The ancestor,1
ancestor word,1
word ἵστωρ,1
ἵστωρ is,1
is attested,3
attested early,1
early on,1
on in,1
in Homeric,1
Homeric Hymns,1
"Hymns ,",1
", Heraclitus",1
"Heraclitus ,",1
the Athenian,1
Athenian ephebes,1
ephebes ',1
' oath,1
"oath ,",1
in Boeotic,1
Boeotic inscriptions,1
inscriptions (,1
( in,1
a legal,1
legal sense,1
", either",2
either ``,1
`` judge,1
judge '',1
`` witness,1
witness '',1
or similar,1
similar ),1
The Greek,1
Greek word,1
word was,1
was borrowed,2
borrowed into,1
into Classical,1
Classical Latin,1
Latin as,1
as historia,1
"historia ,",1
", meaning",1
`` investigation,1
"investigation ,",1
", inquiry",1
", research",1
"research ,",1
", account",2
"account ,",1
", description",1
"description ,",1
", written",1
written account,1
account of,3
", writing",1
writing of,2
", historical",2
historical narrative,1
"narrative ,",2
", recorded",1
recorded knowledge,1
", story",3
"story ,",1
", narrative",3
narrative '',1
History was,1
borrowed from,1
from Latin,1
Latin (,1
( possibly,1
possibly via,1
via Old,1
Old Irish,1
Irish or,1
or Old,1
Old Welsh,1
Welsh ),1
) into,1
into Old,1
Old English,2
English as,1
as stær,1
stær (,1
( ``,2
`` history,2
story '',3
but this,1
this word,1
word fell,1
fell out,1
of use,1
use in,2
the late,7
late Old,1
English period,1
period .,5
. Meanwhile,4
"Meanwhile ,",4
as Latin,1
Latin became,1
became Old,1
French (,1
( and,1
and Anglo-Norman,1
Anglo-Norman ),1
", historia",2
historia developed,1
developed into,1
into forms,1
forms such,1
as istorie,1
"istorie ,",1
", estoire",1
"estoire ,",1
and historie,1
"historie ,",1
with new,1
new developments,1
developments in,2
meaning :,1
`` account,1
events of,3
person 's,1
's life,2
life (,1
( beginning,1
beginning of,3
the 12th,3
12th century,3
century ),1
", chronicle",1
as relevant,1
relevant to,1
a group,2
group of,2
or people,1
people in,1
in general,3
general (,1
( 1155,1
1155 ),1
", dramatic",1
dramatic or,1
or pictorial,1
pictorial representation,1
events (,1
( c.,3
c. 1240,1
1240 ),1
", body",1
body of,2
of knowledge,3
knowledge relative,1
relative to,1
to human,1
human evolution,1
"evolution ,",1
", science",1
science (,1
c. 1265,1
1265 ),1
narrative of,1
of real,1
real or,1
or imaginary,1
imaginary events,1
story (,1
c. 1462,1
1462 ),1
) '',1
was from,1
from Anglo-Norman,1
Anglo-Norman that,1
that history,1
was brought,1
brought into,1
into Middle,1
Middle English,2
"English ,",2
it has,2
has persisted,1
persisted .,1
It appears,1
appears in,1
the 13th-century,1
13th-century Ancrene,1
Ancrene Wisse,1
"Wisse ,",1
but seems,1
seems to,1
have become,1
become a,1
a common,3
common word,1
late 14th,1
14th century,1
an early,1
early attestation,1
attestation appearing,1
appearing in,1
in John,1
John Gower,1
Gower 's,1
's Confessio,1
Confessio Amantis,1
Amantis of,1
the 1390s,1
1390s (,1
( VI.1383,1
VI.1383 ),1
) :,1
`` I,2
I finde,1
finde in,1
a bok,1
bok compiled,1
compiled |,1
| To,1
To this,1
this matiere,1
matiere an,1
an old,1
old histoire,1
"histoire ,",1
", |",1
| The,1
The which,1
which comth,1
comth nou,1
nou to,1
to mi,1
mi memoire,1
memoire '',1
In Middle,1
was ``,2
`` story,2
general .,2
The restriction,1
restriction to,1
the branch,2
branch of,3
knowledge that,1
that deals,1
deals with,1
with past,1
events ;,1
the formal,1
formal record,1
record or,1
or study,1
", esp",1
esp .,1
. human,1
human affairs,1
affairs '',1
'' arose,1
arose in,1
the mid-15th,1
mid-15th century,1
. With,1
With the,1
the Renaissance,1
"Renaissance ,",1
", older",1
older senses,1
senses of,1
word were,1
were revived,1
"revived ,",1
it was,5
the Greek,1
Greek sense,1
that Francis,1
Francis Bacon,1
Bacon used,1
term in,1
late 16th,1
16th century,2
when he,2
he wrote,1
wrote about,1
about natural,1
natural history,1
For him,1
"him ,",1
historia was,1
the knowledge,1
of objects,1
objects determined,1
by space,1
space and,1
and time,1
time '',1
that sort,1
sort of,1
knowledge provided,1
by memory,1
memory (,1
( while,1
while science,1
science was,1
was provided,2
by reason,1
"reason ,",1
and poetry,1
poetry was,1
by fantasy,1
fantasy ),1
In an,1
an expression,1
expression of,1
the linguistic,1
linguistic synthetic,1
synthetic vs.,1
vs. analytic/isolating,1
analytic/isolating dichotomy,1
"dichotomy ,",1
", English",1
English like,1
like Chinese,1
Chinese (,1
( 史,1
史 vs.,1
vs. 诌,1
诌 ),1
) now,1
now designates,1
designates separate,1
separate words,1
words for,1
for human,1
human history,6
history and,2
and storytelling,1
storytelling in,1
In modern,2
modern German,1
"German ,",1
", French",1
"French ,",1
and most,2
most Germanic,1
Germanic and,1
and Romance,1
Romance languages,1
"languages ,",2
which are,3
are solidly,1
solidly synthetic,1
synthetic and,1
and highly,1
highly inflected,1
"inflected ,",1
same word,1
word is,1
still used,2
to mean,2
mean both,2
both ``,2
. Historian,1
Historian in,1
the sense,1
sense of,1
`` researcher,1
researcher of,1
attested from,2
from 1531,1
1531 .,1
In all,1
all European,1
European languages,1
the substantive,1
substantive history,1
`` what,1
happened with,1
with men,1
men '',1
the scholarly,1
scholarly study,1
the happened,1
happened '',1
word historiography,1
historiography .,2
The adjective,1
adjective historical,1
historical is,1
from 1661,1
"1661 ,",1
and historic,1
historic from,1
from 1669,1
1669 .,1
. Description,1
Description The,1
title page,2
page to,2
to The,1
The Historians,1
Historians ',1
' History,1
the World,2
World Historians,1
Historians write,1
write in,1
the context,1
context of,1
their own,3
own time,1
and with,2
with due,1
due regard,1
regard to,1
the current,1
current dominant,1
dominant ideas,1
ideas of,1
of how,1
how to,4
to interpret,1
interpret the,2
and sometimes,1
sometimes write,1
write to,1
to provide,4
provide lessons,1
lessons for,1
for their,4
own society,1
society .,1
the words,1
words of,1
of Benedetto,1
Benedetto Croce,1
"Croce ,",1
`` All,1
All history,1
is contemporary,1
contemporary history,1
is facilitated,1
facilitated by,1
the formation,2
formation of,2
`` true,2
true discourse,1
discourse of,1
past '',2
'' through,1
the production,2
production of,3
of narrative,1
narrative and,1
and analysis,1
analysis of,4
events relating,1
relating to,1
human race,1
race .,1
modern discipline,1
discipline of,1
is dedicated,1
the institutional,1
institutional production,1
this discourse,1
discourse .,1
All events,1
are remembered,1
remembered and,1
and preserved,1
preserved in,1
some authentic,1
authentic form,1
form constitute,1
constitute the,1
The task,1
task of,1
historical discourse,1
discourse is,1
is to,4
to identify,3
identify the,2
the sources,2
sources which,1
can most,1
most usefully,1
usefully contribute,1
contribute to,2
of accurate,1
accurate accounts,1
accounts of,1
. Therefore,1
"Therefore ,",1
the constitution,1
constitution of,2
the historian,3
historian 's,3
's archive,1
archive is,1
a result,4
of circumscribing,1
circumscribing a,1
a more,1
more general,2
general archive,1
archive by,1
by invalidating,1
invalidating the,1
the usage,1
usage of,1
of certain,1
certain texts,1
texts and,1
and documents,1
documents (,1
( by,1
by falsifying,1
falsifying their,1
their claims,1
claims to,1
to represent,1
represent the,1
true past,1
's role,1
role is,1
to skillfully,1
skillfully and,1
and objectively,1
objectively use,1
use the,1
the many,1
many sources,1
sources from,1
", most",2
most often,2
often found,1
found in,3
the archives,1
archives .,1
The process,1
process of,2
of creating,1
creating a,1
narrative inevitably,1
inevitably generates,1
generates debate,1
"debate ,",1
historians remember,1
remember or,1
or emphasize,1
emphasize different,1
different events,2
The study,1
has sometimes,1
sometimes been,1
been classified,1
as part,3
"humanities ,",1
", other",2
other times,1
times part,1
the social,1
social sciences,1
sciences .,1
be seen,1
seen as,2
a bridge,1
bridge between,1
between those,1
those two,1
two broad,1
broad areas,1
"areas ,",1
", incorporating",1
incorporating methodologies,1
methodologies from,1
from both,1
both .,1
classification .,1
the 20th,3
20th century,3
century the,1
the Annales,1
Annales school,2
school revolutionized,1
revolutionized the,1
by using,1
using such,1
such outside,1
outside disciplines,1
disciplines as,1
as economics,1
"economics ,",2
", sociology",1
"sociology ,",1
and geography,1
geography in,1
of global,1
global history,1
. Traditionally,1
historians have,4
have recorded,1
recorded events,1
in writing,1
writing or,1
or by,1
by passing,1
passing on,1
an oral,1
oral tradition,1
and attempted,1
attempted to,1
to answer,1
answer historical,1
historical questions,1
questions through,1
of written,2
documents and,2
and oral,1
accounts .,1
From the,3
the beginning,3
"beginning ,",1
have used,1
used such,1
such sources,1
sources as,1
as monuments,1
"monuments ,",1
", inscriptions",1
"inscriptions ,",1
and pictures,1
pictures .,1
In general,1
"general ,",2
sources of,1
historical knowledge,1
knowledge can,1
be separated,1
separated into,1
into three,2
three categories,1
categories :,1
: what,1
what is,3
is written,2
"written ,",1
", what",2
is said,1
"said ,",1
and what,2
is physically,1
physically preserved,1
"preserved ,",1
and historians,1
historians often,1
often consult,1
consult all,1
all three,1
three .,1
. But,1
But writing,1
writing is,1
the marker,1
marker that,1
that separates,1
separates history,1
history from,1
from what,1
what comes,1
comes before,1
before .,2
. Archaeology,1
Archaeology is,1
is especially,1
especially helpful,1
helpful in,1
in unearthing,1
unearthing buried,1
buried sites,1
