word,count
"thucydides, he",1
he helped,1
helped form,1
form the,3
the foundations,2
foundations for,1
the modern,4
modern study,2
of past,6
past events,4
and societies88%,1
societies88% 2019,1
"2019 15,552,211",1
"15,552,211 +0",1
+0 kâmpŭchéa,1
kâmpŭchéa is,1
the shortened,1
shortened alternative,1
alternative to,1
country's official,1
official name,1
name in,1
in khmer,2
khmer ព្រះរាជាណាចក្រកម្ពុជា,1
ព្រះរាជាណាចក្រកម្ពុជា (preăh,1
(preăh réachéanachâkr,1
"réachéanachâkr kâmpŭchéa,",1
"kâmpŭchéa, pronounced",2
pronounced [preah,1
[preah riəciənaːcak,1
riəciənaːcak kampuciə],1
kampuciə] etymology,1
etymology history,1
history by,1
by frederick,1
frederick dielman,1
dielman (1896),1
(1896) the,1
word history,1
history comes,1
comes from,1
from historía,1
historía (ancient,1
(ancient greek:,1
"greek: ἱστορία,",1
"ἱστορία, romanized:",1
"romanized: historíā,",1
"historíā, lit",1
lit the,1
the principal,2
principal commercial,1
commercial crop,1
crop is,1
is rubber,1
rubber cambodia,1
was ranked,1
ranked 103rd,1
103rd in,1
global innovation,1
innovation index,1
index in,1
in 2024,1
2024 industrialisation,1
industrialisation has,1
has brought,1
brought motorised,1
motorised transportation,1
transportation and,1
and increased,2
increased leisure,1
"leisure time,",1
"time, letting",1
letting people,1
people attend,1
attend and,1
and follow,1
follow spectator,1
spectator sports,1
and participate,1
participate in,2
in athletic,1
athletic activities,1
activities being,1
being aware,1
the inadequacies,1
inadequacies of,1
a source,6
source helps,1
helps historians,1
historians decide,1
decide whether,1
whether and,1
and which,1
which aspects,1
aspects of,1
of it,1
it to,3
"to trust,",1
"trust, and",1
and how,1
how to,4
to use,3
use it,2
to construct,3
construct a,2
a narrative,3
narrative marxists,1
marxists interpret,1
interpret historical,1
historical developments,2
developments as,1
as expressions,1
expressions of,2
of economic,1
economic forces,1
forces and,2
and class,1
class struggles,1
"struggles meanwhile,",1
"meanwhile, as",1
as latin,1
latin became,1
became old,1
old french,1
french (and,1
"(and anglo-norman),",1
"anglo-norman), historia",1
historia developed,1
developed into,1
into forms,1
forms such,1
"as istorie,",1
"istorie, estoire,",1
"estoire, and",1
"and historie,",1
"historie, with",1
with new,1
new developments,1
developments in,2
the meaning:,1
"meaning: ""account",1
"""account of",1
events of,3
a person's,1
person's life,1
life (beginning,1
(beginning of,1
"12th century),",1
"century), chronicle,",1
"chronicle, account",1
account of,2
events as,2
as relevant,1
relevant to,1
a group,2
group of,2
people or,2
or people,1
people in,1
in general,2
"general (1155),",1
"(1155), dramatic",1
dramatic or,1
or pictorial,1
pictorial representation,1
representation of,1
events (c,1
(c this,1
this densely,1
densely populated,1
"populated plain,",1
"plain, which",1
is devoted,1
devoted to,1
to wet,1
wet rice,1
"rice cultivation,",1
"cultivation, is",1
the heartland,1
heartland of,1
cambodia severe,1
severe flooding,1
flooding also,1
also affected,1
affected 17,1
17 provinces,1
provinces in,2
the 2020,1
2020 pacific,1
pacific typhoon,1
typhoon season,1
season for,1
for more,1
"than 2,000",1
"2,000 years,",1
"years, what",1
what was,1
was to,1
to become,1
become cambodia,1
cambodia absorbed,1
absorbed influences,1
influences from,1
"from india,",1
"india, passing",1
passing them,1
them on,1
on to,1
to other,3
other southeast,2
southeast asian,5
asian civilisations,1
civilisations that,1
that later,1
later became,1
became thailand,1
and laos,1
laos during,1
the 15-day,1
"15-day festival,",1
"festival, people",1
people offer,1
offer prayers,1
prayers and,1
and food,1
food to,1
the spirits,1
spirits of,1
their dead,1
dead relatives,1
relatives that,1
that same,1
"same year,",1
"year, it",1
was estimated,1
that there,4
there were,3
were about,1
"about 100,000",1
"100,000 sex",1
sex workers,1
workers in,1
the regime,1
regime disproportionately,1
disproportionately targeted,1
targeted ethnic,1
ethnic minority,1
minority groups,2
groups environmental,1
environmental history,1
the relation,1
relation between,1
between humans,1
humans and,2
their environment5,1
environment5 children,1
children per,2
per woman,2
woman in,2
in 2018,3
2018 this,1
was known,1
the munich,1
munich massacre,1
massacre the,1
the technology,1
technology is,1
"not compulsory,",1
"compulsory, but",1
but was,2
was used,1
the 2014,1
2014 fifa,1
fifa world,1
world cup,4
cup in,2
"in brazil,",1
"brazil, and",1
the 2015,2
2015 fifa,1
fifa women's,1
women's world,1
"in canada,",1
"canada, as",1
as in,1
the premier,1
premier league,1
league from,1
"from 2013–14,",1
"2013–14, and",1
the bundesliga,1
bundesliga from,1
from 2015–16,1
2015–16 one,1
largest challenges,1
challenges facing,1
facing cambodia,1
still the,1
the older,2
older population,1
population often,1
often lacks,1
"lacks education,",1
"education, particularly",1
"the countryside,",1
"countryside, which",1
which suffers,1
suffers from,1
from a,2
a lack,2
lack of,3
of basic,1
basic infrastructure,1
infrastructure choeung,1
"choeung ek,",1
"ek, a",1
a known,1
known site,1
site of,2
mass grave,1
grave for,1
for genocide,1
genocide victims,1
victims during,1
rouge era,2
era estimates,1
estimates as,1
to how,2
how many,1
many people,1
killed by,1
rouge regime,3
regime range,1
range from,3
from approximately,1
approximately 1,1
1 to,1
to 3,1
3 million;,1
million; a,1
a cited,1
cited figure,1
figure is,1
is 2,1
2 million,2
million (about,1
(about a,1
a quarter,1
quarter of,1
the population)g,1
population)g in,1
"united states,",2
"states, the",1
the championship,1
championship game,1
game of,1
"the nfl,",1
"nfl, the",1
the super,1
"super bowl,",1
"bowl, has",1
become one,1
the most,15
most watched,1
watched television,1
television broadcasts,1
broadcasts of,1
the year65%,1
year65% of,1
population the,3
the lake,1
lake is,1
is unusual:,1
unusual: it,1
it all,1
all but,1
but disappears,1
disappears in,1
season and,2
and then,3
then expands,1
expands massively,1
massively as,1
as water,1
water flow,1
flow from,1
mekong backs,1
backs up,1
up when,1
the rains,1
rains come,1
come education,1
education has,1
has also,4
also suffered,1
suffered setbacks,1
setbacks from,1
from child,1
"child labour,",1
"labour, a",1
a study,2
study by,1
by kim,1
kim (2011),1
(2011) reports,1
reports that,1
that most,1
most employed,1
employed children,1
children in,2
cambodia are,5
are enrolled,1
enrolled in,1
school but,1
but their,1
their employment,1
employment is,1
is associated,1
associated with,6
with late,1
late school,1
"school entry,",1
"entry, negative",1
negative impacts,1
impacts on,1
on their,2
their learning,1
"learning outcomes,",1
"outcomes, and",1
increased drop,1
drop out,1
out rates,1
rates the,2
the attack,1
attack against,1
the president,1
president of,2
the overseas,1
overseas press,1
press club,1
club of,1
"cambodia, rick",1
"rick valenzuela,",1
"valenzuela, was",1
was captured,1
captured on,1
on video,1
video in,1
"some sports,",3
"sports, players",1
players can,1
can now,1
now challenge,1
challenge decisions,1
decisions made,1
made by,2
by officials,1
officials for,1
"example, if",1
if a,1
a historian,1
historian writes,1
writes a,1
a text,1
text about,1
about slavery,1
slavery based,1
on an,3
an analysis,1
"historical documents,",1
"documents, then",1
then the,3
the text,1
text is,1
source on,2
on slavery,1
slavery and,1
and a,7
primary source,2
the historian's,3
historian's opinion,1
opinion techo,1
techo international,1
"international airport,",1
"airport, intended",1
intended to,1
to replace,1
replace the,1
the existing,1
existing phnom,1
penh international,2
international airport,3
airport as,1
the city's,1
city's main,1
"main airport,",1
"airport, is",1
is currently,1
currently under,1
under construction,1
construction until,1
until the,2
the mid-20th,1
mid-20th century,1
century a,1
a person,1
person could,1
could have,3
been banned,1
banned from,1
from playing,2
playing gaelic,2
"gaelic football,",1
"football, hurling,",1
"hurling, or",1
or other,2
other sports,1
sports administered,1
administered by,1
the gaelic,1
gaelic athletic,1
athletic association,1
association (gaa),1
(gaa) if,1
if she/he,1
she/he played,1
played or,1
or supported,1
supported association,1
"association football,",2
"football, or",1
other games,1
games seen,1
seen to,1
be of,1
of british,1
british origin,1
origin prime,1
minister hun,8
manet with,1
with japanese,1
japanese prime,1
minister fumio,1
"fumio kishida,",1
"kishida, 18",1
18 december,1
december 2023,1
2023 while,1
the violent,1
violent ruptures,1
ruptures of,1
the 1970s,2
1970s and,1
and 1980s,1
1980s have,1
"have passed,",1
"passed, several",1
several border,1
border disputes,1
disputes between,1
between cambodia,1
and its,5
neighbours persist,1
persist as,1
a result,3
result of,4
its international,1
"international relations,",1
"relations, various",1
various charitable,1
charitable organisations,1
organisations have,1
have assisted,1
assisted with,1
"with social,",1
"social, economic,",2
"economic, and",2
and civil,1
civil infrastructure,1
infrastructure needs,1
needs cambodia's,1
cambodia's extensive,1
extensive inland,1
inland waterways,1
waterways were,1
were important,1
important historically,1
historically in,1
in international,2
international trade,2
"trade today,",1
"today, history",1
history has,5
broader scope,1
scope that,1
that includes,1
"includes prehistory,",1
"prehistory, starting",1
starting with,2
the earliest,3
earliest human,1
human origins,1
origins several,1
several million,1
million years,1
years ago,5
"ago 1462)""",1
"1462)"" some",1
the fish,1
fish can,1
made into,1
into prahok,1
prahok for,1
for longer,1
longer storage,1
storage the,1
country experiences,1
experiences the,1
the heaviest,1
heaviest precipitation,1
precipitation from,1
from september,1
september to,1
to october,2
october with,1
the driest,1
driest period,1
period occurring,1
occurring from,1
from january,1
january to,1
to february,1
february in,1
"states, scholarship",1
scholarship was,2
was concentrated,1
concentrated at,1
the major,1
major phd-producing,1
"phd-producing universities,",1
"universities, while",1
the large,1
large number,1
of other,4
other colleges,1
colleges and,1
universities focused,1
focused on,2
on undergraduate,1
undergraduate teaching,1
teaching in,2
"of ireland,",1
"ireland, gaelic",1
gaelic sports,1
sports were,2
were connected,1
connected with,1
with cultural,1
cultural nationalism,1
"nationalism traditionally,",1
"traditionally, the",1
khmer people,1
people have,2
have a,2
a recorded,1
recorded information,1
information on,2
on tra,1
tra leaves,1
leaves from,1
late 18th,1
18th to,1
the early,3
early 20th,3
"20th centuries,",1
"centuries, european",1
european global,1
global dominance,1
dominance was,1
was further,1
further solidified,1
solidified by,1
the industrial,2
industrial revolution,2
revolution and,1
of large,1
large overseas,1
overseas colonies,1
colonies favouritism,1
favouritism by,1
by government,2
government officials,1
officials and,1
and impunity,1
impunity is,1
is commonplace,1
commonplace upon,1
upon his,1
his father's,1
father's death,1
death in,1
"in 1960,",1
"1960, sihanouk",1
sihanouk again,1
again became,1
became head,1
head of,2
"of state,",2
"state, taking",1
taking the,1
the title,4
title of,1
of prince,1
prince disabled,1
disabled participation,1
participation see,4
also: parasports,1
parasports a,1
a runner,1
runner gives,1
gives a,1
a friendly,1
friendly tap,1
tap on,1
the shoulder,1
shoulder to,1
a wheelchair,1
wheelchair racer,1
racer during,1
the marathon,1
marathon international,1
international de,1
de paris,1
paris (paris,1
(paris marathon),1
marathon) in,1
in 2014,1
2014 crime,1
crime further,1
information: crime,1
crime in,1
"2017, cambodia",1
cambodia had,2
had a,3
a homicide,1
homicide rate,1
rate of,3
of 2,2
2 in,3
early modern,1
"modern history,",2
"history, starting",2
starting roughly,2
roughly 1500,1
"1500 ce,",1
"ce, european",1
european states,1
states rose,1
rose to,1
to global,1
global power,1
"power colloquially,",1
"colloquially, cambodians",1
cambodians refer,1
to their,2
their country,1
as either,1
either srok,1
srok khmer,1
khmer (ស្រុកខ្មែរ,1
(ស្រុកខ្មែរ srŏk,1
"srŏk khmêr,",1
"khmêr, pronounced",1
pronounced [srok,1
[srok kʰmae];,1
kʰmae]; meaning,1
"meaning ""land",1
"""land of",1
"the khmers""),",1
"khmers""), or",1
or the,5
the slightly,1
slightly more,1
more formal,1
formal ប្រទេសកម្ពុជា,1
ប្រទេសកម្ពុជា (prâtés,1
"(prâtés kâmpŭchéa,",1
pronounced [prɑteh,1
[prɑteh kampuciə];,1
"kampuciə]; ""country",1
"""country of",1
"of kampuchea"")",1
"kampuchea"") masked",1
masked men,1
men entered,1
entered the,1
the hotel,1
hotel of,1
the israeli,1
israeli olympic,1
olympic team,1
team and,1
and killed,2
killed many,1
many of,1
their men,1
men based,1
"the economist,",1
"economist, imf:",1
imf: annual,1
annual average,2
average gdp,2
gdp growth,2
growth for,2
period 2001–2010,1
2001–2010 was,1
was 7,1
7 the,1
country has,1
also significantly,1
significantly invested,1
invested in,1
in vocational,1
"vocational education,",1
"education, especially",1
in rural,3
"rural areas,",1
"areas, to",1
to tackle,1
tackle poverty,1
poverty and,1
and unemployment,1
unemployment it,1
it appears,1
appears in,1
the 13th-century,1
13th-century ancrene,1
"ancrene wisse,",1
"wisse, but",1
but seems,1
seems to,1
to have,4
have become,1
become a,1
common word,1
word in,1
late 14th,1
"14th century,",1
"century, with",1
an early,1
early attestation,1
attestation appearing,1
appearing in,1
in john,1
john gower's,1
gower's confessio,1
confessio amantis,1
amantis of,1
the 1390s,1
1390s (vi,1
(vi the,1
the task,1
task of,1
historical discourse,1
discourse is,1
to identify,2
identify the,1
sources which,1
which can,2
can most,1
most usefully,1
usefully contribute,1
contribute to,2
the production,2
production of,3
of accurate,1
accurate accounts,1
accounts of,1
past some,1
some historians,4
historians strongly,2
strongly support,2
support one,2
one or,2
the other,5
other classification,2
classification while,1
others characterize,1
characterize history,1
a hybrid,1
hybrid discipline,1
discipline that,1
that does,1
not belong,1
belong to,1
to one,1
one category,1
category at,1
the exclusion,1
exclusion of,1
other the,1
of africa,2
africa stands,1
stands at,2
the dawn,1
dawn of,1
history with,1
the evolution,4
evolution of,4
of anatomically,2
anatomically modern,2
modern humans,2
humans about,2
"about 200,000",1
"200,000 years",1
ago the,2
the former,2
former is,1
is popular,1
popular among,1
among the,4
older generation,1
generation and,1
is most,1
most often,2
often a,1
a solo,1
solo performance,1
performance of,1
man plucking,1
plucking a,1
cambodian guitar,1
guitar (chapei),1
(chapei) in,1
in between,2
between a,1
a cappella,1
cappella verses,1
verses the,1
the vietnamese-occupied,1
vietnamese-occupied people's,1
people's republic,2
republic of,2
of kampuchea,4
kampuchea became,1
the de,1
facto government,1
government hun,1
sen and,3
and his,4
his government,2
government have,2
have seen,1
seen much,1
much controversy,1
controversy both,1
both attendance,1
attendance in,1
in person,2
person and,1
and viewing,1
viewing remotely,1
remotely can,1
can incur,1
incur a,1
a sometimes,1
sometimes substantial,1
"substantial charge,",1
"charge, such",1
as an,3
an entrance,1
"entrance ticket,",1
"ticket, or",1
or pay-per-view,1
pay-per-view television,1
television broadcast,1
broadcast the,1
modern discipline,1
discipline of,1
is dedicated,1
dedicated to,1
the institutional,1
institutional production,1
this discourse,1
discourse a,1
source is,4
source that,2
that originated,1
originated during,1
period that,1
that is,1
is studied,1
studied history,1
has often,1
often been,1
been studied,2
studied with,1
some practical,1
practical or,1
or theoretical,1
"theoretical aim,",1
"aim, but",1
but may,2
be studied,1
studied out,1
out of,5
of simple,1
simple intellectual,1
intellectual curiosity,1
curiosity from,1
"from 1971,",1
"1971, olympic",1
olympic athletes,1
athletes were,1
were allowed,1
allowed to,1
to receive,1
receive compensation,1
compensation and,1
"and sponsorship,",1
"sponsorship, and",1
"from 1986,",1
"1986, the",1
the ioc,2
ioc decided,1
decided to,1
make all,1
all professional,2
professional athletes,2
athletes eligible,1
eligible for,1
"the olympics,",1
"olympics, with",1
the exceptions,1
exceptions of,1
"of boxing,",1
"boxing, and",1
and wrestling,2
wrestling youth,1
youth participation,1
also: college,1
college sports,1
sports youth,1
youth sport,3
sport presents,1
presents children,1
children with,1
with opportunities,1
opportunities for,1
"for fun,",1
"fun, socialisation,",1
"socialisation, forming",1
forming peer,1
"peer relationships,",1
"relationships, physical",1
"physical fitness,",1
"fitness, and",1
and athletic,1
athletic scholarships,1
scholarships in,1
in gymnastics,1
gymnastics or,1
or diving,1
diving the,1
the result,6
result is,2
is decided,1
decided by,2
a panel,1
panel of,1
"of judges,",1
"judges, and",1
and therefore,1
therefore subjective,1
subjective certain,1
certain sports,1
sports are,3
"are mixed-gender,",1
"mixed-gender, allowing",1
allowing (or,1
(or even,1
even requiring),1
requiring) men,1
men and,2
and women,2
women to,1
to play,2
play on,1
the same,5
same team,1
team in,1
"2010, the",1
royal cambodian,8
cambodian armed,4
armed forces,5
forces comprised,1
comprised about,1
"about 102,000",1
"102,000 active",1
active personnel,1
"personnel (200,000",1
"(200,000 reserve)",1
reserve) cambodia,1
and china,1
china have,1
have cultivated,1
cultivated ties,1
ties in,1
the 2010ss0,1
2010ss0 children,1
children gymnastics,1
gymnastics appears,1
appears to,2
been popular,1
popular in,2
in china's,1
china's ancient,1
ancient past,1
past nationalism,1
nationalism is,1
often evident,1
evident in,1
the pursuit,1
pursuit of,2
"of sport,",3
"sport, or",2
or in,2
in its,4
its reporting:,1
reporting: people,1
people compete,1
compete in,1
in national,1
"national teams,",1
"teams, or",1
or commentators,1
commentators and,1
and audiences,1
audiences can,1
can adopt,1
adopt a,1
a partisan,1
partisan view,1
view it,1
is among,1
most vulnerable,2
vulnerable countries,1
countries to,2
to climate,1
climate change,2
change in,2
in 2007,3
2007 an,1
an international,1
international team,1
team of,1
of researchers,1
researchers using,1
using satellite,1
satellite photographs,1
photographs and,1
and other,15
other modern,1
modern techniques,1
techniques concluded,1
concluded that,1
that angkor,1
angkor had,1
had been,3
been the,1
largest pre-industrial,1
pre-industrial city,1
city in,1
world with,1
an urban,1
urban sprawl,1
sprawl of,1
"of 2,980",1
"2,980 square",1
"kilometres (1,151",1
"(1,151 square",1
square miles)3%,1
miles)3% amnesty,1
amnesty international,1
international currently,1
currently recognises,1
recognises one,1
one prisoner,1
prisoner of,1
of conscience,1
conscience in,1
the country:,1
country: 33-year-old,1
33-year-old land,1
land rights,1
rights activist,1
activist yorm,1
yorm bopha,1
bopha history,1
history was,3
was borrowed,2
borrowed from,1
from latin,1
latin (possibly,1
(possibly via,1
via old,1
old irish,1
irish or,1
or old,1
old welsh),1
welsh) into,1
into old,1
old english,2
english as,1
as stær,1
"stær (""history,",1
"(""history, narrative,",1
"narrative, story""),",1
"story""), but",1
but this,1
this word,1
word fell,1
fell out,1
of use,1
use in,2
late old,1
english period,1
period women,1
women in,1
in urban,1
urban areas,1
areas have,1
have 2,1
2 during,1
the rule,1
rule of,2
of jayavarman,1
jayavarman viii,1
viii the,1
angkor empire,1
empire was,2
was attacked,1
mongol army,1
army of,2
of kublai,1
kublai khan;,1
khan; the,1
king was,1
was able,2
able to,2
to buy,1
buy peace,1
peace creating,1
creating a,2
"a ""level",1
"""level playing",1
"playing field""",1
"field"" for",1
for labour,1
labour across,1
across garment,1
garment sector,1
sector g,1
g missionary,1
"missionary religions,",1
"religions, like",1
"like buddhism,",1
"buddhism, christianity,",1
"and islam,",1
"islam, spread",1
spread rapidly,1
rapidly and,1
and established,1
established themselves,1
themselves as,1
as world,1
"world religions,",1
"religions, marking",1
marking a,1
a cultural,1
cultural shift,1
shift as,1
they gradually,1
gradually replaced,1
replaced local,1
local belief,1
belief systems,1
systems pleng,1
pleng kaah,1
kaah (lit,1
(lit scholar,1
scholar george,1
george coedes,1
coedes refers,1
refers to,2
a 10th-century,1
10th-century inscription,1
inscription of,1
cambodian dynastic,1
dynastic legend,1
legend in,1
in which,5
which the,1
the hermit,1
hermit kambu,1
swayambhuva and,1
the celestial,1
celestial nymph,1
nymph mera,1
mera unite,1
unite and,1
and establish,1
establish the,1
cambodian solar,1
solar royal,1
royal dynasty,1
"dynasty (kambu-mera),",1
"(kambu-mera), that",1
that begins,1
begins with,2
the chenla,1
chenla ruler,1
ruler srutavarman,1
srutavarman and,1
"son sreshthavarman""",1
"sreshthavarman"" the",1
"the shows,",1
"shows, says",1
"says tertullian,",1
"tertullian, excite",1
excite passions,1
passions foreign,1
foreign to,1
the calm,1
calm temperament,1
temperament cultivated,1
cultivated by,1
the christian:,1
christian: god,1
god has,1
has enjoined,1
enjoined us,1
us to,1
to deal,1
"deal calmly,",1
"calmly, gently,",1
"gently, quietly,",1
"quietly, and",1
and peacefully,1
peacefully with,1
the holy,1
"holy spirit,",1
"spirit, because",1
because these,1
these things,1
things are,1
are alone,1
alone in,1
in keeping,1
keeping with,1
the goodness,1
goodness of,1
of his,4
"his nature,",1
"nature, with",1
his tenderness,1
tenderness and,1
and sensitiveness,1
sensitiveness rabbit,1
rabbit island,1
island koh,1
koh tonsay,1
tonsay in,1
cambodia independence,1
independence movements,1
movements in,1
the 18th,2
18th and,1
and 19th,1
19th centuries,1
centuries led,1
the formation,2
formation of,2
of new,2
new nations,1
nations across,1
across the,4
the americas,2
americas the,1
cham muslims,1
muslims underwent,1
underwent purges,1
purges with,1
with as,1
as much,1
much as,1
as half,1
their population,1
population exterminated,1
exterminated it,1
it explores,1
explores how,1
how a,1
a state,2
state was,1
was organized,1
"organized internally,",1
"internally, like",1
"like factions,",1
"factions, parties,",1
"parties, leaders,",1
"leaders, and",1
other political,1
political institutions,1
institutions many,1
many developments,1
in fields,1
fields like,1
"like science,",1
"science, technology,",1
"technology, economy,",1
"economy, living",1
"living standards,",1
"standards, and",1
and human,1
human population,1
population accelerated,1
accelerated at,1
at unprecedented,1
unprecedented rates,1
the football,1
football world,1
cup attracts,1
attracts a,1
a global,1
global television,1
television audience,1
audience of,3
of hundreds,1
hundreds of,3
of millions;,1
millions; the,1
the 2006,1
2006 final,1
final alone,1
alone attracted,1
attracted an,2
estimated worldwide,1
worldwide audience,1
of well,1
well over,1
over 700,1
700 million,1
the 2011,1
2011 cricket,1
cricket world,1
cup final,1
final attracted,1
estimated audience,1
of 135,1
135 million,1
in india,1
india alone,1
alone the,1
un currently,1
currently designates,1
designates it,1
it a,2
a least,2
least developed,2
developed country,2
country historians,1
debate the,1
end in,2
"in itself,",2
"itself, and",1
its usefulness,1
usefulness in,1
in giving,1
giving perspective,1
perspective on,1
the problems,1
problems of,1
present in,1
us after,1
"after 1980,",1
"1980, attention",1
attention increasingly,1
increasingly moved,1
moved toward,1
toward teaching,1
teaching world,1
history or,1
or requiring,1
requiring students,1
students to,1
to take,1
take courses,1
in non-western,1
"non-western cultures,",1
"cultures, to",1
to prepare,1
prepare students,1
students for,1
for life,1
life in,4
a globalized,1
globalized economy,1
economy artifacts,1
artifacts and,1
and structures,1
structures suggest,1
suggest sport,1
sport in,4
in china,1
china as,2
as early,3
early as,3
as 2000,1
2000 bc,1
bc demonstrators,1
demonstrators were,1
were injured,1
injured and,1
killed in,1
penh where,2
a reported,2
"reported 20,000",1
"20,000 protesters",1
"protesters gathered,",1
"gathered, with",1
some clashing,1
clashing with,1
with riot,1
riot police,1
police some,1
some delicacies,1
delicacies are,1
are num,1
num banhchok,1
"banhchok (នំបញ្ចុក),",1
"(នំបញ្ចុក), fish",1
fish amok,1
amok (អាម៉ុកត្រី),1
(អាម៉ុកត្រី) and,1
and aping,1
aping (អាពីង),1
(អាពីង) forced,1
forced repatriation,1
repatriation in,1
in 1970,1
and deaths,1
deaths during,1
era reduced,1
reduced the,2
the vietnamese,10
vietnamese population,1
population in,1
from between,1
"between 250,000",1
"250,000 and",1
"and 300,000",1
"300,000 in",1
in 1969,2
1969 to,2
"reported 56,000",1
"56,000 in",1
in 1984,1
1984 paddy,1
paddy field,1
field in,1
reap province,1
province the,1
national bank,2
bank of,3
the central,2
central bank,1
kingdom and,2
and provides,1
provides regulatory,1
regulatory oversight,2
oversight to,1
country's banking,1
banking sector,2
sector and,2
is responsible,3
responsible in,1
in part,2
part for,1
for increasing,1
the foreign,2
foreign direct,1
direct investment,1
investment in,2
"2004, inflation",1
inflation was,1
was at,1
at 1,1
1 the,1
the khmers,1
khmers historically,1
historically have,1
have lived,1
lived near,1
near the,1
the lower,1
river in,2
a contiguous,1
contiguous diagonal,1
"diagonal arc,",1
"arc, from",1
from where,1
where modern-day,1
"modern-day thailand,",1
"thailand, laos,",1
"laos, and",1
and cambodia,2
cambodia meet,1
meet in,1
"the northwest,",3
"northwest, all",1
all the,1
the mouth,1
mouth of,1
in southeastern,1
southeastern vietnam,1
vietnam historians,1
historians seek,1
seek knowledge,1
past using,1
using historical,1
historical sources,1
sources such,1
as written,1
"written documents,",1
"documents, oral",1
oral accounts,2
accounts or,1
or traditional,1
traditional oral,1
"oral histories,",1
"histories, art",1
art and,2
and material,1
"material artifacts,",1
"artifacts, and",1
and ecological,1
ecological markers,1
markers until,1
"until recently,",1
"recently, under",1
under rule,1
"rule 21,",1
"21, the",1
gaa also,1
also banned,1
banned members,1
members of,5
the british,2
british security,1
security forces,1
and members,1
the ruc,1
ruc from,1
"gaelic games,",1
"games, but",1
the advent,2
advent of,2
the good,1
good friday,1
friday agreement,1
agreement in,1
1998 led,1
eventual removal,1
removal of,1
the ban,1
ban cambodia,1
has two,3
two distinct,2
distinct seasons,1
seasons as,1
"of 2010,",1
"2010, half",1
cambodian population,2
is younger,1
younger than,1
than 22,1
22 years,1
years old,1
old after,1
after a,2
of wars,1
wars with,1
with neighbouring,1
"neighbouring kingdoms,",1
"kingdoms, angkor",1
angkor was,1
was sacked,1
sacked by,1
the ayutthaya,1
ayutthaya kingdom,1
and abandoned,1
abandoned in,1
in 1432,1
1432 because,1
of ecological,1
ecological failure,1
failure and,1
and infrastructure,1
infrastructure breakdown,1
breakdown number,1
number province,1
province capital,1
capital area,1
area (km2),1
(km2) population,1
population (2019),1
(2019) 1,1
1 banteay,1
meanchey serei,1
serei saophoan,1
"saophoan 6,679",1
"6,679 861,883",1
"861,883 2",1
2 battambang,1
"battambang 11,702",1
"11,702 997,169",1
"997,169 3",1
3 kampong,1
"cham 4,549",1
"4,549 899,791",1
"899,791 4",1
4 kampong,1
"chhnang 5,521",1
"5,521 527,027",1
"527,027 5",1
5 kampong,1
speu chbar,1
"mon 7,017",1
"7,017 877,523",1
"877,523 6",1
6 kampong,1
thom stung,1
stung saen,1
"saen 13,814",1
"13,814 681,549",1
"681,549 7",1
7 kampot,1
"kampot 4,873",1
"4,873 593,829",1
"593,829 8",1
8 kandal,1
kandal ta,1
"khmau 3,179",1
"3,179 1,201,581",1
"1,201,581 9",1
9 kep,1
kep kep,1
kep 336,1
"336 42,665",1
"42,665 10",1
10 koh,1
koh kong,1
kong khemarak,1
khemarak phoumin,1
"phoumin 10,090",1
"10,090 125,902",1
"125,902 11",1
11 kratié,1
kratié kratié,1
"kratié 11,094",1
"11,094 374,755",1
"374,755 12",1
12 mondulkiri,1
mondulkiri senmonorom,1
"senmonorom 14,288",1
"14,288 92,213",1
"92,213 13",1
13 oddar,1
meanchey samraong,1
"samraong 6,158",1
"6,158 276,038",1
"276,038 14",1
14 pailin,1
pailin 803,1
"803 75,112",1
"75,112 15",1
15 phnom,1
penh 679,1
"679 2,281,951",1
"2,281,951 16",1
16 preah,1
sihanouk preah,1
"sihanouk 1,938",1
"1,938 310,072",1
"310,072 17",1
17 preah,1
preah vihear,3
vihear preah,1
"vihear 13,788",1
"13,788 254,827",1
"254,827 18",1
18 pursat,1
"pursat 12,692",1
"12,692 419,952",1
"419,952 19",1
19 prey,1
"veng 4,883",1
"4,883 1,057,720",1
"1,057,720 20",1
20 ratanakiri,1
ratanakiri banlung,1
"banlung 10,782",1
"10,782 217,453",1
"217,453 21",1
21 siem,1
"reap 10,299",1
"10,299 1,014,234",1
"1,014,234 22",1
22 stung,1
treng stung,1
"treng 11,092",1
"11,092 165,713",1
"165,713 23",1
23 svay,1
"rieng 2,966",1
"2,966 525,497",1
"525,497 24",1
24 takéo,1
takéo doun,1
"kaev 3,563",1
"3,563 900,914",1
"900,914 25",1
25 tboung,1
tboung khmom,1
khmom suong,1
"suong 5,250",1
"5,250 776,841",1
"776,841 economy",1
economy main,1
article: economy,1
economy of,1
cambodia real,1
real gpd,1
gpd per,1
per capita,3
capita development,1
in 2017,1
2017 cambodia's,1
cambodia's per,1
capita income,1
income is,1
"is $4,022",1
"$4,022 in",1
in ppp,1
ppp and,1
"and $1,309",1
"$1,309 in",1
in nominal,1
nominal per,1
capita it,1
it conceptualizes,1
conceptualizes and,1
and describes,1
describes what,1
happened by,2
by collecting,1
collecting and,1
and analysing,1
analysing evidence,1
construct narratives,1
narratives known,1
known formally,1
formally as,1
as robam,1
robam preah,1
preah reach,1
reach troap,1
